Plant_ID,Sp_Code,Scientific_Name,Population,Flower,Flower_Mass_g,Veg_Mass
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_1_g,0.0037,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_2_g,0.0029,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_3_g,0.0074,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_4_g,0.0101,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_5_g,0.0048,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_6_g,0.0039,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_7_g,0.0032,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_8_g,0.01,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_9_g,0.0016,7.95
F8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_10_g,0.0074,7.95
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.0027,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0078,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0042,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0032,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.0059,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0072,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0082,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.003,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.00438,8.61
G2.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.0031,8.61
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0056,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0048,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0119,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.00945,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.0078,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.0064,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.0085,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0151,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.009,6.87
G3.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.0078,6.87
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_1_g,0.004371429,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_2_g,0.004075,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_3_g,0.0075,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_4_g,0.006633333,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_5_g,0.0052,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_6_g,0.00775,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_7_g,0.00324,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_8_g,0.0114,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_9_g,0.003957143,6.39
G4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_10_g,0.00695,6.39
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.008,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0111,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0103,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0092,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.0106,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0108,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0101,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.0089,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.0104,6.73
G5.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.0049,6.73
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0059,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0078,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0065,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0036,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.008,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.008,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0047,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0076,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0076,7.11
G6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0082,7.11
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0067,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0048,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0087,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0041,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.0066,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0066,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0076,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0058,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0055,17.21
G7.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0057,17.21
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_1_g,0.0051,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_2_g,0.00362,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_3_g,0.0025,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_4_g,0.00515,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_5_g,0.0045,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_6_g,0.003333333,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_7_g,0.0011,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_8_g,0.00302,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_9_g,0.003733333,1.59
G8.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_10_g,0.005733333,1.59
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0045,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0064,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0059,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.0035,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.0073,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.0105,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.0046,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0044,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.0059,12.1
H1.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.0049,12.1
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0067,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0028,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0049,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0077,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.0065,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0071,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0067,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.003,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0047,8.06
H2.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0075,8.06
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_1_g,0.0041,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_2_g,0.0076,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_3_g,0.002,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_4_g,0.0076,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_5_g,0.0059,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_6_g,0.0032,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_7_g,0.0058,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_8_g,0.0068,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_9_g,0.0098,5.61
H3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_10_g,0.0072,5.61
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.0053,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0048,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0042,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0046,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.0049,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0046,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0046,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.0034,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.0033,8.9
H4.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.003,8.9
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_1_g,0.0098,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_2_g,0.0048,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_3_g,0.0077,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_4_g,0.004,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_5_g,0.0046,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_6_g,0.0079,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_7_g,0.0058,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_8_g,0.0082,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_9_g,0.0055,5.11
H5.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_10_g,0.0074,5.11
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0086,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0075,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0076,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0074,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.0085,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0075,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0069,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0065,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0085,15.9
H6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0078,15.9
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.0029,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0036,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0038,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0056,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.0046,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0031,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0036,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.0036,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.0041,3.52
H7.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.0047,3.52
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0059,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0067,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0068,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.0065,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.0046,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.0128,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.0035,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0059,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.005,5.6
H8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.0048,5.6
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0026,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0052,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0106,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.0031,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.00504,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.01115,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.003325,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0137,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.004633333,9.43
I2.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.008,9.43
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_1_g,0.0284,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_2_g,0.0377,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_3_g,0.019,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_4_g,0.0382,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_5_g,0.0225,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_6_g,0.0235,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_7_g,0.0203,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_8_g,0.0257,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_9_g,0.0223,9.67
I3.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_10_g,0.0325,9.67
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0267,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0264,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0167,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0204,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.0276,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0214,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0386,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0231,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0142,26.98
I5.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0091,26.98
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0055,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0053,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0049,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0054,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.007,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0058,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0082,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0043,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0057,6.29
I6.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0067,6.29
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_1_g,0.0172,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_2_g,0.0165,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_3_g,0.0204,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_4_g,0.0321,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_5_g,0.0172,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_6_g,0.0168,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_7_g,0.0182,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_8_g,0.0268,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_9_g,0.0203,4.53
I8.BRODIA.1,BRODIA,Bromus diandrus,ANGELO,Flower_10_g,0.0159,4.53
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_1_g,0.0084,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_2_g,0.005,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_3_g,0.0046,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_4_g,0.0053,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_5_g,0.0028,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_6_g,0.0092,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_7_g,0.0066,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_8_g,0.0107,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_9_g,0.0127,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_10_g,0.0103,3.03
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_1_g,0.0033,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_2_g,0.0035,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_3_g,0.0038,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_4_g,0.0095,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_5_g,0.0021,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_6_g,0.0063,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_7_g,0.0031,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_8_g,0.0036,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_9_g,0.0091,4.01
J1.BRODIA.1,BRODIA,Bromus diandrus,BORR,Flower_10_g,0.0062,4.01
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.0083,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0062,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0044,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0043,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.004,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0087,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0037,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.0044,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.0054,4.84
J3.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.0043,4.84
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_1_g,0.0108,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_2_g,0.0045,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_3_g,0.0139,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_4_g,0.0113,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_5_g,0.0101,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_6_g,0.0108,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_7_g,0.0084,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_8_g,0.0136,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_9_g,0.0085,4.08
J4.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_10_g,0.0101,4.08
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0067,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0059,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0046,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.0062,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.0061,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.0049,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.0072,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0103,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.0031,0.21
J5.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.0026,0.21
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_1_g,0.0076,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_2_g,0.0088,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_3_g,0.0097,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_4_g,0.0043,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_5_g,0.0107,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_6_g,0.0105,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_7_g,0.0111,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_8_g,0.0054,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_9_g,0.0016,14.98
J6.BRODIA.1,BRODIA,Bromus diandrus,MCL,Flower_10_g,0.0023,14.98
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_1_g,0.0056,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_2_g,0.0092,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_3_g,0.0028,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_4_g,0.0095,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_5_g,0.002,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_6_g,0.0111,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_7_g,0.011,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_8_g,0.0084,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_9_g,0.0065,2.65
J7.BRODIA.1,BRODIA,Bromus diandrus,WWP,Flower_10_g,0.0138,2.65
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_1_g,0.0223,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_2_g,0.0251,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_3_g,0.0254,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_4_g,0.0299,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_5_g,0.0228,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_6_g,0.0298,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_7_g,0.0314,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_8_g,0.0264,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_9_g,0.0349,7.21
J8.BRODIA.1,BRODIA,Bromus diandrus,SEDG,Flower_10_g,0.0291,7.21
A1.BROHOR.1,BROHOR,Bromus hordeaceaus,ANGELO,Flower_1_g,0.0027,3.59
A1.BROHOR.1,BROHOR,Bromus hordeaceaus,ANGELO,Flower_2_g,0.0012,3.59
